#description: jpscore (0.8.4)
#agents: 55
#count: 0
#framerate: 16.00
#geometry: geo_2_8.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
6	103	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	103	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	103	0.00	-0.09	0.00	0.17	0.17	0.83	0	
9	103	0.26	2.05	0.00	0.17	0.17	-128.45	6	
10	103	0.23	1.45	0.00	0.17	0.17	144.96	1	
11	103	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	103	-0.92	2.05	0.00	0.17	0.17	-62.35	104	
13	103	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	103	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	103	-0.38	1.59	0.00	0.17	0.17	-87.98	133	
16	103	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	103	0.14	2.38	0.00	0.17	0.17	-119.29	3	
18	103	-0.00	0.80	0.00	0.17	0.17	-101.00	1	
19	103	0.59	1.42	0.00	0.17	0.17	-107.08	3	
20	103	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	103	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	103	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	103	-0.51	1.99	0.00	0.17	0.17	-74.29	242	
24	103	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	103	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	103	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	103	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	103	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	103	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	103	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	103	0.02	1.74	0.00	0.17	0.17	-129.87	4	
33	103	0.60	2.18	0.00	0.17	0.17	-125.86	41	
34	103	0.53	1.07	0.00	0.17	0.17	-130.07	0	
35	103	-0.70	0.83	0.00	0.17	0.17	-13.31	0	
36	103	-0.12	1.29	0.00	0.17	0.17	-49.25	8	
37	103	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	103	0.15	0.48	0.00	0.17	0.17	-113.89	0	
39	103	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	103	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	103	0.94	1.34	0.00	0.17	0.17	-77.01	33	
43	103	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	103	0.36	0.77	0.00	0.17	0.17	-114.25	1	
45	103	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	103	0.18	1.10	0.00	0.17	0.17	179.32	2	
47	103	-1.42	4.16	0.00	0.17	0.17	-24.98	245	
48	103	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	103	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	103	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	103	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	103	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	103	-0.01	4.87	0.00	0.17	0.17	52.06	12	
54	103	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	103	-0.93	4.58	0.00	0.17	0.17	-96.00	14	
1	104	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	104	-0.10	0.24	0.00	0.17	0.17	-52.73	2	
3	104	-0.35	0.78	0.00	0.17	0.17	-62.77	0	
4	104	0.43	1.74	0.00	0.17	0.17	-132.56	0	
5	104	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	104	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	104	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	104	0.00	-0.09	0.00	0.17	0.17	0.83	0	
9	104	0.26	2.05	0.00	0.17	0.17	-128.45	5	
10	104	0.23	1.45	0.00	0.17	0.17	144.96	3	
11	104	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	104	-0.92	2.08	0.00	0.17	0.17	-62.44	255	
13	104	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	104	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	104	-0.37	1.57	0.00	0.17	0.17	-46.69	54	
16	104	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	104	0.15	2.38	0.00	0.17	0.17	-119.29	4	
18	104	-0.00	0.80	0.00	0.17	0.17	-101.00	0	
19	104	0.59	1.42	0.00	0.17	0.17	-107.08	5	
20	104	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	104	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	104	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	104	-0.50	1.96	0.00	0.17	0.17	-87.67	69	
24	104	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	104	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	104	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	104	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	104	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	104	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	104	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	104	0.02	1.74	0.00	0.17	0.17	-129.87	3	
33	104	0.60	2.17	0.00	0.17	0.17	-111.34	26	
34	104	0.53	1.07	0.00	0.17	0.17	-130.07	0	
35	104	-0.70	0.83	0.00	0.17	0.17	-13.31	0	
36	104	-0.12	1.29	0.00	0.17	0.17	-49.25	5	
37	104	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	104	0.15	0.48	0.00	0.17	0.17	-113.89	2	
39	104	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	104	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	104	0.93	1.33	0.00	0.17	0.17	-77.01	10	
43	104	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	104	0.36	0.76	0.00	0.17	0.17	-114.25	1	
45	104	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	104	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	104	-1.40	4.14	0.00	0.17	0.17	31.14	184	
48	104	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	104	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	104	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	104	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	104	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	104	-0.01	4.87	0.00	0.17	0.17	52.06	5	
54	104	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	104	-0.93	4.58	0.00	0.17	0.17	-96.00	9	
1	105	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	105	-0.10	0.24	0.00	0.17	0.17	-52.73	5	
3	105	-0.35	0.78	0.00	0.17	0.17	-62.77	0	
4	105	0.43	1.74	0.00	0.17	0.17	-132.56	1	
5	105	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	105	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	105	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	105	0.00	-0.09	0.00	0.17	0.17	0.83	5	
9	105	0.26	2.04	0.00	0.17	0.17	-128.45	4	
10	105	0.23	1.45	0.00	0.17	0.17	144.96	1	
11	105	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	105	-0.91	2.05	0.00	0.17	0.17	-71.15	87	
13	105	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	105	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	105	-0.38	1.54	0.00	0.17	0.17	-124.87	33	
16	105	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	105	0.15	2.38	0.00	0.17	0.17	-119.29	4	
18	105	-0.00	0.80	0.00	0.17	0.17	-101.00	3	
19	105	0.59	1.42	0.00	0.17	0.17	-107.08	8	
20	105	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	105	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	105	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	105	-0.47	1.94	0.00	0.17	0.17	-47.37	120	
24	105	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	105	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	105	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	105	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	105	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	105	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	105	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	105	0.02	1.73	0.00	0.17	0.17	-129.87	2	
33	105	0.61	2.21	0.00	0.17	0.17	178.25	255	
34	105	0.53	1.07	0.00	0.17	0.17	-130.07	3	
35	105	-0.70	0.83	0.00	0.17	0.17	-13.31	0	
36	105	-0.12	1.29	0.00	0.17	0.17	-49.25	3	
37	105	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	105	0.15	0.48	0.00	0.17	0.17	-113.89	2	
39	105	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	105	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	105	0.93	1.33	0.00	0.17	0.17	-77.01	10	
43	105	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	105	0.36	0.76	0.00	0.17	0.17	-114.25	1	
45	105	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	105	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	105	-1.40	4.09	0.00	0.17	0.17	-35.26	255	
48	105	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	105	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	105	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	105	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	105	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	105	-0.01	4.86	0.00	0.17	0.17	52.06	3	
54	105	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	105	-0.88	4.59	0.00	0.17	0.17	31.53	98	
1	106	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	106	-0.11	0.24	0.00	0.17	0.17	-116.44	10	
3	106	-0.35	0.78	0.00	0.17	0.17	-62.77	2	
4	106	0.43	1.74	0.00	0.17	0.17	-132.56	2	
5	106	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	106	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	106	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	106	0.00	-0.09	0.00	0.17	0.17	0.83	4	
9	106	0.26	2.04	0.00	0.17	0.17	-128.45	2	
10	106	0.23	1.45	0.00	0.17	0.17	144.96	2	
11	106	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	106	-0.90	2.04	0.00	0.17	0.17	-42.30	43	
13	106	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	106	-0.17	4.55	0.00	0.17	0.17	-92.34	1	
15	106	-0.38	1.54	0.00	0.17	0.17	10.73	21	
16	106	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	106	0.15	2.38	0.00	0.17	0.17	-119.29	3	
18	106	-0.00	0.80	0.00	0.17	0.17	-101.00	2	
19	106	0.59	1.42	0.00	0.17	0.17	-107.08	2	
20	106	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	106	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	106	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	106	-0.44	1.92	0.00	0.17	0.17	-15.68	74	
24	106	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	106	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	106	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	106	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	106	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	106	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	106	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	106	0.02	1.73	0.00	0.17	0.17	-129.87	2	
33	106	0.61	2.16	0.00	0.17	0.17	-135.88	255	
34	106	0.53	1.07	0.00	0.17	0.17	-130.07	1	
35	106	-0.70	0.83	0.00	0.17	0.17	-13.31	3	
36	106	-0.12	1.29	0.00	0.17	0.17	-49.25	3	
37	106	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	106	0.15	0.48	0.00	0.17	0.17	-113.89	10	
39	106	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	106	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	106	0.93	1.33	0.00	0.17	0.17	-77.01	12	
43	106	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	106	0.36	0.76	0.00	0.17	0.17	-114.25	2	
45	106	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	106	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	106	-1.39	4.08	0.00	0.17	0.17	-80.11	69	
48	106	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	106	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	106	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	106	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	106	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	106	-0.01	4.86	0.00	0.17	0.17	52.06	1	
54	106	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	106	-0.88	4.58	0.00	0.17	0.17	-147.38	48	
1	107	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	107	-0.11	0.24	0.00	0.17	0.17	-116.44	4	
3	107	-0.35	0.78	0.00	0.17	0.17	-62.77	1	
4	107	0.43	1.74	0.00	0.17	0.17	-132.56	2	
5	107	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	107	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	107	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	107	0.00	-0.09	0.00	0.17	0.17	0.83	1	
9	107	0.26	2.04	0.00	0.17	0.17	-128.45	1	
10	107	0.23	1.45	0.00	0.17	0.17	144.96	2	
11	107	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	107	-0.90	2.03	0.00	0.17	0.17	-58.69	20	
13	107	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	107	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	107	-0.39	1.54	0.00	0.17	0.17	161.49	38	
16	107	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	107	0.15	2.38	0.00	0.17	0.17	-119.29	2	
18	107	-0.00	0.80	0.00	0.17	0.17	-101.00	4	
19	107	0.59	1.42	0.00	0.17	0.17	-107.08	9	
20	107	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	107	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	107	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	107	-0.44	1.90	0.00	0.17	0.17	-89.39	35	
24	107	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	107	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	107	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	107	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	107	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	107	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	107	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	107	0.02	1.73	0.00	0.17	0.17	-129.87	2	
33	107	0.66	2.11	0.00	0.17	0.17	-77.47	255	
34	107	0.53	1.07	0.00	0.17	0.17	-130.07	2	
35	107	-0.70	0.83	0.00	0.17	0.17	-13.31	2	
36	107	-0.12	1.29	0.00	0.17	0.17	-49.25	2	
37	107	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	107	0.15	0.48	0.00	0.17	0.17	-113.89	3	
39	107	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	107	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	107	0.93	1.33	0.00	0.17	0.17	-77.01	6	
43	107	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	107	0.36	0.76	0.00	0.17	0.17	-114.25	4	
45	107	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	107	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	107	-1.42	4.05	0.00	0.17	0.17	-78.55	255	
48	107	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	107	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	107	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	107	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	107	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	107	-0.01	4.86	0.00	0.17	0.17	52.06	0	
54	107	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	107	-0.88	4.57	0.00	0.17	0.17	-26.26	40	
1	108	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	108	-0.11	0.24	0.00	0.17	0.17	-116.44	2	
3	108	-0.35	0.78	0.00	0.17	0.17	-62.77	0	
4	108	0.43	1.74	0.00	0.17	0.17	-132.56	2	
5	108	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	108	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	108	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	108	0.00	-0.09	0.00	0.17	0.17	0.83	0	
9	108	0.26	2.04	0.00	0.17	0.17	-128.45	1	
10	108	0.22	1.45	0.00	0.17	0.17	144.96	1	
11	108	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	108	-0.90	2.02	0.00	0.17	0.17	-58.69	10	
13	108	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	108	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	108	-0.39	1.53	0.00	0.17	0.17	-87.03	21	
16	108	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	108	0.15	2.38	0.00	0.17	0.17	-119.29	1	
18	108	-0.00	0.80	0.00	0.17	0.17	-101.00	2	
19	108	0.59	1.42	0.00	0.17	0.17	-107.08	4	
20	108	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	108	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	108	0.72	0.68	0.00	0.17	0.17	-66.31	1	
23	108	-0.44	1.89	0.00	0.17	0.17	-93.15	30	
24	108	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	108	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	108	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	108	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	108	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	108	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	108	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	108	0.02	1.73	0.00	0.17	0.17	-129.87	1	
33	108	0.64	2.09	0.00	0.17	0.17	-102.12	92	
34	108	0.53	1.07	0.00	0.17	0.17	-130.07	1	
35	108	-0.70	0.83	0.00	0.17	0.17	-13.31	1	
36	108	-0.12	1.29	0.00	0.17	0.17	-49.25	1	
37	108	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	108	0.15	0.48	0.00	0.17	0.17	-113.89	3	
39	108	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	108	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	108	0.93	1.33	0.00	0.17	0.17	-77.01	2	
43	108	0.91	0.98	0.00	0.17	0.17	-88.46	1	
44	108	0.36	0.76	0.00	0.17	0.17	-114.25	3	
45	108	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	108	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	108	-1.40	4.03	0.00	0.17	0.17	-23.86	63	
48	108	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	108	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	108	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	108	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	108	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	108	-0.01	4.86	0.00	0.17	0.17	52.06	0	
54	108	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	108	-0.88	4.56	0.00	0.17	0.17	-89.65	21	
1	109	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	109	-0.11	0.24	0.00	0.17	0.17	-45.65	22	
3	109	-0.35	0.78	0.00	0.17	0.17	-62.77	0	
4	109	0.43	1.74	0.00	0.17	0.17	-132.56	1	
5	109	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	109	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	109	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	109	0.00	-0.09	0.00	0.17	0.17	0.83	0	
9	109	0.26	2.04	0.00	0.17	0.17	-128.45	1	
10	109	0.22	1.45	0.00	0.17	0.17	144.96	2	
11	109	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	109	-0.89	2.02	0.00	0.17	0.17	-58.69	5	
13	109	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	109	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	109	-0.38	1.53	0.00	0.17	0.17	-87.03	12	
16	109	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	109	0.15	2.38	0.00	0.17	0.17	-119.29	1	
18	109	-0.00	0.80	0.00	0.17	0.17	-101.00	1	
19	109	0.59	1.42	0.00	0.17	0.17	-107.08	3	
20	109	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	109	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	109	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	109	-0.43	1.88	0.00	0.17	0.17	-94.06	22	
24	109	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	109	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	109	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	109	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	109	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	109	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	109	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	109	0.02	1.73	0.00	0.17	0.17	-129.87	1	
33	109	0.64	2.05	0.00	0.17	0.17	-77.50	93	
34	109	0.53	1.07	0.00	0.17	0.17	-130.07	5	
35	109	-0.70	0.83	0.00	0.17	0.17	-13.31	1	
36	109	-0.12	1.29	0.00	0.17	0.17	-49.25	1	
37	109	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	109	0.15	0.48	0.00	0.17	0.17	-113.89	2	
39	109	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	109	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	109	0.93	1.33	0.00	0.17	0.17	-77.01	4	
43	109	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	109	0.36	0.76	0.00	0.17	0.17	-114.25	2	
45	109	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	109	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	109	-1.40	3.99	0.00	0.17	0.17	-95.21	27	
48	109	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	109	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	109	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	109	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	109	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	109	-0.01	4.86	0.00	0.17	0.17	52.06	0	
54	109	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	109	-0.87	4.56	0.00	0.17	0.17	-89.65	15	
1	110	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	110	-0.11	0.24	0.00	0.17	0.17	-45.65	1	
3	110	-0.35	0.78	0.00	0.17	0.17	-62.77	0	
4	110	0.43	1.73	0.00	0.17	0.17	-132.56	1	
5	110	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	110	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	110	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	110	0.00	-0.09	0.00	0.17	0.17	0.83	0	
9	110	0.26	2.04	0.00	0.17	0.17	-128.45	2	
10	110	0.22	1.45	0.00	0.17	0.17	144.96	1	
11	110	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	110	-0.89	2.02	0.00	0.17	0.17	-58.69	3	
13	110	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	110	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	110	-0.38	1.52	0.00	0.17	0.17	-87.03	7	
16	110	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	110	0.15	2.38	0.00	0.17	0.17	-119.29	0	
18	110	-0.00	0.80	0.00	0.17	0.17	-101.00	5	
19	110	0.59	1.42	0.00	0.17	0.17	-107.08	4	
20	110	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	110	-0.81	0.24	0.00	0.17	0.17	2.83	0	
22	110	0.72	0.68	0.00	0.17	0.17	-66.31	0	
23	110	-0.43	1.88	0.00	0.17	0.17	-62.16	17	
24	110	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	110	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	110	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	110	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	110	-0.42	1.12	0.00	0.17	0.17	-42.96	0	
30	110	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	110	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	110	-0.01	1.71	0.00	0.17	0.17	-94.49	8	
33	110	0.68	2.06	0.00	0.17	0.17	-103.90	255	
34	110	0.53	1.07	0.00	0.17	0.17	-130.07	6	
35	110	-0.70	0.83	0.00	0.17	0.17	-13.31	0	
36	110	-0.12	1.29	0.00	0.17	0.17	-49.25	0	
37	110	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	110	0.15	0.48	0.00	0.17	0.17	-113.89	5	
39	110	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	110	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	110	0.93	1.33	0.00	0.17	0.17	-77.01	2	
43	110	0.91	0.98	0.00	0.17	0.17	-88.46	0	
44	110	0.36	0.76	0.00	0.17	0.17	-114.25	4	
45	110	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	110	0.18	1.10	0.00	0.17	0.17	179.32	1	
47	110	-1.40	3.98	0.00	0.17	0.17	-86.23	18	
48	110	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	110	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	110	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	110	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	110	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	110	-0.01	4.86	0.00	0.17	0.17	52.06	0	
54	110	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	110	-0.87	4.56	0.00	0.17	0.17	-89.65	8	
1	111	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	111	-0.11	0.24	0.00	0.17	0.17	-45.65	0	
3	111	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	111	0.43	1.73	0.00	0.17	0.17	-132.56	1	
5	111	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	111	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	111	0.00	6.35	0.00	0.17	0.17	-90.00	0	
